,open,high,low,close,volume
2023-05-23 15:15:00-04:00,177.9916,178.0,177.42,177.42,162975
2023-05-23 15:20:00-04:00,177.42,177.785,177.38,177.7623,199462
2023-05-23 15:25:00-04:00,177.775,177.8982,177.62,177.89,110733
2023-05-23 15:30:00-04:00,177.895,178.0,177.81,177.9125,201296
2023-05-23 15:35:00-04:00,177.92,178.02,177.8104,177.88,151657
2023-05-23 15:40:00-04:00,177.875,177.975,177.74,177.765,228466
2023-05-23 15:45:00-04:00,177.765,177.87,177.685,177.75,394103
2023-05-23 15:50:00-04:00,177.76,177.99,177.565,177.62,554393
2023-05-23 15:55:00-04:00,177.63,177.71,177.445,177.45,1617962
2023-05-24 09:30:00-04:00,176.55,176.74,176.02,176.6,1070520
2023-05-24 09:35:00-04:00,176.605,176.66,176.26,176.27,653942
2023-05-24 09:40:00-04:00,176.27,176.375,175.92,176.0,552130
2023-05-24 09:45:00-04:00,176.0,176.09,175.47,175.6093,655565
2023-05-24 09:50:00-04:00,175.58,175.66,175.14,175.155,486217
2023-05-24 09:55:00-04:00,175.155,175.38,175.04,175.145,521722
2023-05-24 10:00:00-04:00,175.14,175.35,175.1,175.2269,231056
2023-05-24 10:05:00-04:00,175.23,175.23,174.86,174.89,298471
2023-05-24 10:10:00-04:00,174.89,175.35,174.89,175.28,418156
2023-05-24 10:15:00-04:00,175.29,175.41,175.03,175.28,355172
2023-05-24 10:20:00-04:00,175.27,175.38,174.905,174.91,258789
2023-05-24 10:25:00-04:00,174.91,175.2,174.88,175.04,348655
2023-05-24 10:30:00-04:00,175.04,175.41,175.02,175.3312,268223
2023-05-24 10:35:00-04:00,175.34,175.56,175.32,175.49,380450
2023-05-24 10:40:00-04:00,175.49,175.72,175.35,175.51,285663
2023-05-24 10:45:00-04:00,175.5,175.59,175.21,175.24,344594
2023-05-24 10:50:00-04:00,175.24,175.34,175.12,175.28,199341
2023-05-24 10:55:00-04:00,175.29,175.36,175.08,175.09,195870
2023-05-24 11:00:00-04:00,175.09,175.1962,174.95,175.11,229505
2023-05-24 11:05:00-04:00,175.11,175.1102,174.92,175.03,202840
2023-05-24 11:10:00-04:00,175.0213,175.22,174.93,175.02,285454
2023-05-24 11:15:00-04:00,175.01,175.28,174.98,175.27,211677
2023-05-24 11:20:00-04:00,175.28,175.78,175.28,175.74,273523
2023-05-24 11:25:00-04:00,175.74,176.01,175.53,175.57,444653
2023-05-24 11:30:00-04:00,175.57,175.68,175.38,175.47,212510
2023-05-24 11:35:00-04:00,175.46,175.53,175.34,175.45,188915
2023-05-24 11:40:00-04:00,175.46,175.56,175.2099,175.3,290890
2023-05-24 11:45:00-04:00,175.3,175.5601,175.1613,175.46,249361
2023-05-24 11:50:00-04:00,175.47,175.655,175.42,175.465,212057
2023-05-24 11:55:00-04:00,175.47,175.51,175.36,175.39,125168
2023-05-24 12:00:00-04:00,175.38,175.69,175.37,175.59,163987
2023-05-24 12:05:00-04:00,175.6,175.64,175.43,175.46,128620
2023-05-24 12:10:00-04:00,175.47,175.49,175.205,175.365,206682
2023-05-24 12:15:00-04:00,175.36,175.365,175.06,175.1,147571
2023-05-24 12:20:00-04:00,175.11,175.21,174.99,175.0401,227212
2023-05-24 12:25:00-04:00,175.05,175.18,175.01,175.13,167010
2023-05-24 12:30:00-04:00,175.15,175.27,175.05,175.23,170944
2023-05-24 12:35:00-04:00,175.23,175.37,175.1799,175.37,142186
2023-05-24 12:40:00-04:00,175.38,175.49,175.26,175.3,201782
2023-05-24 12:45:00-04:00,175.3,175.39,175.2,175.22,244440
2023-05-24 12:50:00-04:00,175.21,175.31,175.19,175.28,232076
2023-05-24 12:55:00-04:00,175.28,175.31,175.155,175.22,147706
2023-05-24 13:00:00-04:00,175.22,175.235,174.99,175.0,166581
2023-05-24 13:05:00-04:00,174.99,175.11,174.87,174.9609,193254
2023-05-24 13:10:00-04:00,174.97,174.97,174.67,174.73,300588
2023-05-24 13:15:00-04:00,174.7206,175.09,174.71,175.09,152053
2023-05-24 13:20:00-04:00,175.1,175.31,175.02,175.06,262234
2023-05-24 13:25:00-04:00,175.08,175.08,174.93,174.98,142699
2023-05-24 13:30:00-04:00,174.975,175.235,174.96,175.235,176672
2023-05-24 13:35:00-04:00,175.235,175.36,175.18,175.35,161911
2023-05-24 13:40:00-04:00,175.34,175.5,175.34,175.5,131743
2023-05-24 13:45:00-04:00,175.5,175.6,175.3,175.31,238067
2023-05-24 13:50:00-04:00,175.32,175.4,175.23,175.235,214358
2023-05-24 13:55:00-04:00,175.23,175.35,175.18,175.32,80165
2023-05-24 14:00:00-04:00,175.3,175.52,175.22,175.28,194864
2023-05-24 14:05:00-04:00,175.3,175.435,175.23,175.25,114455
2023-05-24 14:10:00-04:00,175.24,175.32,175.12,175.21,127380
2023-05-24 14:15:00-04:00,175.22,175.25,175.04,175.14,130514
2023-05-24 14:20:00-04:00,175.13,175.19,175.01,175.18,114174
2023-05-24 14:25:00-04:00,175.185,175.19,174.87,174.97,105843
2023-05-24 14:30:00-04:00,174.95,175.068,174.86,175.06,95638
2023-05-24 14:35:00-04:00,175.06,175.335,175.02,175.25,131244
2023-05-24 14:40:00-04:00,175.26,175.37,175.11,175.18,183899
2023-05-24 14:45:00-04:00,175.18,175.33,175.15,175.15,162053
2023-05-24 14:50:00-04:00,175.15,175.255,175.01,175.07,117598
2023-05-24 14:55:00-04:00,175.06,175.07,174.87,175.04,139947
2023-05-24 15:00:00-04:00,175.05,175.06,174.855,174.9184,103728
2023-05-24 15:05:00-04:00,174.92,175.15,174.91,175.05,124810
2023-05-24 15:10:00-04:00,175.05,175.21,175.0,175.21,167101
2023-05-24 15:15:00-04:00,175.19,175.65,175.19,175.595,367637
2023-05-24 15:20:00-04:00,175.6,175.87,175.5,175.66,448149
2023-05-24 15:25:00-04:00,175.665,175.79,175.635,175.7,164894
2023-05-24 15:30:00-04:00,175.69,176.13,175.68,175.97,478056
2023-05-24 15:35:00-04:00,175.975,175.99,175.57,175.735,377296
2023-05-24 15:40:00-04:00,175.75,175.81,175.62,175.655,245943
2023-05-24 15:45:00-04:00,175.65,175.86,175.54,175.8,344555
2023-05-24 15:50:00-04:00,175.8,175.805,175.31,175.45,536955
2023-05-24 15:55:00-04:00,175.45,175.67,175.31,175.55,1378181
2023-05-25 09:30:00-04:00,175.25,175.53,174.82,175.35,733161
2023-05-25 09:35:00-04:00,175.34,175.48,174.56,174.62,501550
2023-05-25 09:40:00-04:00,174.62,174.92,174.56,174.62,463885
2023-05-25 09:45:00-04:00,174.63,175.27,174.625,174.79,711330
2023-05-25 09:50:00-04:00,174.8,175.02,174.59,174.9,1097713
2023-05-25 09:55:00-04:00,174.86,175.17,174.83,174.94,173292
2023-05-25 10:00:00-04:00,174.94,175.1699,174.72,174.84,399262
2023-05-25 10:05:00-04:00,174.85,174.93,174.27,174.29,443777
2023-05-25 10:10:00-04:00,174.2938,174.3,173.96,174.12,407084
2023-05-25 10:15:00-04:00,174.12,174.37,174.0,174.01,272424
2023-05-25 10:20:00-04:00,174.0,174.0,173.715,173.82,408092
2023-05-25 10:25:00-04:00,173.8,174.235,173.79,174.04,236653
2023-05-25 10:30:00-04:00,174.05,174.14,173.56,173.69,395986
2023-05-25 10:35:00-04:00,173.72,173.86,173.58,173.86,328226
2023-05-25 10:40:00-04:00,173.86,174.005,173.725,173.87,278047
2023-05-25 10:45:00-04:00,173.89,174.06,173.65,173.74,251529
2023-05-25 10:50:00-04:00,173.74,173.84,173.64,173.73,259762
2023-05-25 10:55:00-04:00,173.74,173.87,173.69,173.8,226326
2023-05-25 11:00:00-04:00,173.81,173.925,173.755,173.915,207997
2023-05-25 11:05:00-04:00,173.9,174.03,173.74,173.87,197187
2023-05-25 11:10:00-04:00,173.87,173.91,173.65,173.76,209879
2023-05-25 11:15:00-04:00,173.75,173.855,173.27,173.3175,468362
2023-05-25 11:20:00-04:00,173.3,173.41,173.21,173.245,298745
2023-05-25 11:25:00-04:00,173.25,173.29,173.12,173.21,339809
2023-05-25 11:30:00-04:00,173.21,173.24,172.88,172.95,262169
2023-05-25 11:35:00-04:00,172.94,173.02,172.85,172.87,227680
2023-05-25 11:40:00-04:00,172.88,172.89,172.6999,172.74,543221
2023-05-25 11:45:00-04:00,172.74,173.005,172.705,172.98,184159
2023-05-25 11:50:00-04:00,172.975,173.32,172.915,173.07,377103
2023-05-25 11:55:00-04:00,173.07,173.41,173.04,173.41,231633
2023-05-25 12:00:00-04:00,173.42,173.6,173.36,173.58,249758
2023-05-25 12:05:00-04:00,173.58,173.63,173.445,173.52,234513
2023-05-25 12:10:00-04:00,173.51,173.73,173.48,173.62,232172
2023-05-25 12:15:00-04:00,173.62,173.76,173.59,173.74,354809
2023-05-25 12:20:00-04:00,173.74,173.81,173.53,173.56,275893
2023-05-25 12:25:00-04:00,173.57,173.62,173.39,173.53,484940
2023-05-25 12:30:00-04:00,173.54,173.635,173.36,173.395,523692
2023-05-25 12:35:00-04:00,173.38,173.67,173.38,173.67,224048
2023-05-25 12:40:00-04:00,173.68,173.785,173.5,173.5007,266254
2023-05-25 12:45:00-04:00,173.5,173.59,173.425,173.515,258268
2023-05-25 12:50:00-04:00,173.51,173.63,173.46,173.48,100386
2023-05-25 12:55:00-04:00,173.47,173.68,173.26,173.295,506186
2023-05-25 13:00:00-04:00,173.305,173.35,173.16,173.21,267755
2023-05-25 13:05:00-04:00,173.205,173.4585,173.1503,173.4,194305
2023-05-25 13:10:00-04:00,173.39,173.51,173.375,173.5,142089
2023-05-25 13:15:00-04:00,173.5,173.79,173.5,173.755,368321
2023-05-25 13:20:00-04:00,173.76,173.985,173.76,173.97,163286
2023-05-25 13:25:00-04:00,173.97,174.19,173.95,174.08,227082
2023-05-25 13:30:00-04:00,174.08,174.33,174.08,174.24,366642
2023-05-25 13:35:00-04:00,174.24,174.3,174.14,174.29,122093
2023-05-25 13:40:00-04:00,174.3,174.41,174.18,174.27,205631
2023-05-25 13:45:00-04:00,174.275,174.28,174.1,174.15,165920
2023-05-25 13:50:00-04:00,174.15,174.17,173.845,173.88,219157
2023-05-25 13:55:00-04:00,173.875,174.01,173.85,173.99,280045
2023-05-25 14:00:00-04:00,173.9801,174.61,173.9801,174.33,496145
2023-05-25 14:05:00-04:00,174.33,174.34,174.0,174.06,272037
2023-05-25 14:10:00-04:00,174.07,174.17,174.045,174.17,195279
2023-05-25 14:15:00-04:00,174.16,174.45,174.14,174.345,358925
2023-05-25 14:20:00-04:00,174.35,174.35,174.08,174.12,123755
2023-05-25 14:25:00-04:00,174.12,174.36,174.07,174.135,215184
2023-05-25 14:30:00-04:00,174.14,174.19,173.77,173.8604,208647
2023-05-25 14:35:00-04:00,173.87,173.9,173.67,173.72,265995
2023-05-25 14:40:00-04:00,173.72,173.82,173.545,173.655,243255
2023-05-25 14:45:00-04:00,173.655,173.79,173.535,173.6,268156
2023-05-25 14:50:00-04:00,173.59,173.785,173.59,173.73,258371
2023-05-25 14:55:00-04:00,173.735,173.78,173.555,173.74,226977
2023-05-25 15:00:00-04:00,173.745,173.875,173.66,173.785,155486
2023-05-25 15:05:00-04:00,173.785,173.985,173.785,173.96,195306
2023-05-25 15:10:00-04:00,173.96,174.1599,173.955,173.98,236857
2023-05-25 15:15:00-04:00,173.98,174.04,173.85,173.98,127357
2023-05-25 15:20:00-04:00,173.97,174.16,173.935,174.085,121924
2023-05-25 15:25:00-04:00,174.09,174.425,174.025,174.31,250980
2023-05-25 15:30:00-04:00,174.305,174.53,174.2,174.27,310284
2023-05-25 15:35:00-04:00,174.265,174.425,174.15,174.355,253086
2023-05-25 15:40:00-04:00,174.35,174.45,174.265,174.355,285097
2023-05-25 15:45:00-04:00,174.35,174.48,174.215,174.26,580429
2023-05-25 15:50:00-04:00,174.25,174.27,174.08,174.11,766988
2023-05-25 15:55:00-04:00,174.12,174.28,173.99,174.2,1596761
2023-05-26 09:30:00-04:00,174.3,174.63,174.02,174.49,512649
2023-05-26 09:35:00-04:00,174.51,174.53,174.12,174.485,557961
2023-05-26 09:40:00-04:00,174.485,175.225,174.485,174.98,553734
2023-05-26 09:45:00-04:00,174.99,175.2,174.49,174.55,416518
2023-05-26 09:50:00-04:00,174.53,174.62,174.215,174.4001,436783
2023-05-26 09:55:00-04:00,174.42,174.66,174.415,174.54,313543
2023-05-26 10:00:00-04:00,174.55,174.84,174.31,174.6021,542860
2023-05-26 10:05:00-04:00,174.605,175.04,174.5894,174.99,540840
2023-05-26 10:10:00-04:00,175.0,175.035,174.5803,174.68,270933
2023-05-26 10:15:00-04:00,174.72,175.2299,174.72,175.2201,341143
2023-05-26 10:20:00-04:00,175.23,175.52,175.09,175.495,457667
2023-05-26 10:25:00-04:00,175.51,175.77,175.51,175.77,410323
2023-05-26 10:30:00-04:00,175.77,175.79,175.44,175.49,381711
2023-05-26 10:35:00-04:00,175.485,175.75,175.475,175.71,426177
2023-05-26 10:40:00-04:00,175.72,176.0,175.605,175.635,664179
2023-05-26 10:45:00-04:00,175.625,175.71,175.47,175.7086,289891
2023-05-26 10:50:00-04:00,175.71,175.72,175.32,175.58,246010
2023-05-26 10:55:00-04:00,175.58,175.61,175.35,175.385,168541
2023-05-26 11:00:00-04:00,175.38,175.6,175.37,175.46,279550
2023-05-26 11:05:00-04:00,175.45,175.58,175.36,175.385,168754
2023-05-26 11:10:00-04:00,175.38,175.38,174.88,175.105,463406
2023-05-26 11:15:00-04:00,175.12,175.23,174.96,175.06,251133
2023-05-26 11:20:00-04:00,175.07,175.18,174.92,175.03,282660
2023-05-26 11:25:00-04:00,175.04,175.135,174.87,174.95,244334
2023-05-26 11:30:00-04:00,174.93,175.07,174.855,175.03,138738
2023-05-26 11:35:00-04:00,175.03,175.23,175.02,175.16,228831
2023-05-26 11:40:00-04:00,175.16,175.34,175.0889,175.28,237429
2023-05-26 11:45:00-04:00,175.29,175.3,175.06,175.22,196801
2023-05-26 11:50:00-04:00,175.225,175.23,175.06,175.08,122925
2023-05-26 11:55:00-04:00,175.075,175.11,174.87,174.925,135503
2023-05-26 12:00:00-04:00,174.93,175.36,174.85,175.36,361872
2023-05-26 12:05:00-04:00,175.36,175.8191,175.33,175.78,238175
2023-05-26 12:10:00-04:00,175.79,175.83,175.62,175.69,283198
2023-05-26 12:15:00-04:00,175.7,175.72,175.54,175.69,327768
2023-05-26 12:20:00-04:00,175.69,175.91,175.69,175.89,212061
2023-05-26 12:25:00-04:00,175.89,176.245,175.86,176.21,304823
2023-05-26 12:30:00-04:00,176.21,176.38,176.145,176.255,250169
2023-05-26 12:35:00-04:00,176.265,176.375,176.21,176.22,311336
2023-05-26 12:40:00-04:00,176.22,176.34,176.195,176.23,247388
2023-05-26 12:45:00-04:00,176.235,176.245,176.06,176.12,240336
2023-05-26 12:50:00-04:00,176.13,176.27,176.05,176.075,268770
2023-05-26 12:55:00-04:00,176.08,176.185,176.06,176.15,167682
2023-05-26 13:00:00-04:00,176.16,176.27,176.155,176.205,158758
2023-05-26 13:05:00-04:00,176.205,176.27,176.2,176.22,80724
2023-05-26 13:10:00-04:00,176.22,176.26,176.155,176.155,162062
2023-05-26 13:15:00-04:00,176.16,176.215,175.815,175.93,191953
2023-05-26 13:20:00-04:00,175.94,176.02,175.895,175.965,153084
2023-05-26 13:25:00-04:00,175.96,175.96,175.795,175.89,132359
2023-05-26 13:30:00-04:00,175.88,176.08,175.85,176.075,115215
2023-05-26 13:35:00-04:00,176.07,176.07,175.81,175.84,90230
2023-05-26 13:40:00-04:00,175.85,175.85,175.52,175.56,226512
2023-05-26 13:45:00-04:00,175.57,175.6911,175.49,175.6801,133408
2023-05-26 13:50:00-04:00,175.69,175.76,175.6,175.63,64190
2023-05-26 13:55:00-04:00,175.63,175.81,175.61,175.7499,84711
2023-05-26 14:00:00-04:00,175.75,175.88,175.64,175.65,137952
2023-05-26 14:05:00-04:00,175.65,175.67,175.46,175.49,119659
2023-05-26 14:10:00-04:00,175.49,175.75,175.49,175.705,246433
2023-05-26 14:15:00-04:00,175.71,175.86,175.67,175.82,92422
2023-05-26 14:20:00-04:00,175.815,175.89,175.76,175.86,74036
2023-05-26 14:25:00-04:00,175.87,175.96,175.82,175.92,144987
2023-05-26 14:30:00-04:00,175.92,175.955,175.82,175.9,114543
2023-05-26 14:35:00-04:00,175.91,176.07,175.905,175.96,214212
2023-05-26 14:40:00-04:00,175.97,176.05,175.93,176.02,142405
2023-05-26 14:45:00-04:00,176.03,176.13,176.01,176.06,241144
2023-05-26 14:50:00-04:00,176.06,176.175,176.05,176.1599,116652
2023-05-26 14:55:00-04:00,176.16,176.19,175.97,176.02,171919
2023-05-26 15:00:00-04:00,176.02,176.29,176.005,176.21,181070
2023-05-26 15:05:00-04:00,176.21,176.215,176.13,176.21,104068
2023-05-26 15:10:00-04:00,176.21,176.26,176.04,176.14,160226
2023-05-26 15:15:00-04:00,176.13,176.195,176.09,176.13,239679
2023-05-26 15:20:00-04:00,176.12,176.19,176.04,176.07,169588
2023-05-26 15:25:00-04:00,176.065,176.11,175.9,175.94,318503
2023-05-26 15:30:00-04:00,175.95,176.105,175.92,175.95,278477
2023-05-26 15:35:00-04:00,175.95,176.055,175.92,176.01,241279
2023-05-26 15:40:00-04:00,176.0,176.165,175.935,176.14,534279
2023-05-26 15:45:00-04:00,176.14,176.23,176.11,176.21,354775
2023-05-26 15:50:00-04:00,176.21,176.23,176.015,176.21,700909
2023-05-26 15:55:00-04:00,176.22,176.29,176.04,176.1,1390692
2023-05-30 09:30:00-04:00,176.72,177.47,176.71,177.38,738345
2023-05-30 09:35:00-04:00,177.37,177.554,176.54,176.54,528621
2023-05-30 09:40:00-04:00,176.54,176.74,176.27,176.31,581150
2023-05-30 09:45:00-04:00,176.33,176.78,176.13,176.64,400602
2023-05-30 09:50:00-04:00,176.68,176.995,176.33,176.34,324108
2023-05-30 09:55:00-04:00,176.35,176.55,176.125,176.37,245130
2023-05-30 10:00:00-04:00,176.41,176.53,175.66,175.82,389381
2023-05-30 10:05:00-04:00,175.78,175.91,175.61,175.87,471584
2023-05-30 10:10:00-04:00,175.88,176.18,175.68,175.955,271652
2023-05-30 10:15:00-04:00,176.0,176.59,176.0,176.59,315966
2023-05-30 10:20:00-04:00,176.59,176.83,176.14,176.17,475626
2023-05-30 10:25:00-04:00,176.17,176.23,175.23,175.46,441402
2023-05-30 10:30:00-04:00,175.46,175.695,175.26,175.39,364192
2023-05-30 10:35:00-04:00,175.38,175.66,175.36,175.55,230102
2023-05-30 10:40:00-04:00,175.54,175.7,175.45,175.53,219097
2023-05-30 10:45:00-04:00,175.54,175.62,175.2,175.435,154398
2023-05-30 10:50:00-04:00,175.44,175.62,175.23,175.3,278258
2023-05-30 10:55:00-04:00,175.31,175.52,175.24,175.38,142979
2023-05-30 11:00:00-04:00,175.37,175.64,175.31,175.59,145867
2023-05-30 11:05:00-04:00,175.58,175.67,175.4,175.44,139930
2023-05-30 11:10:00-04:00,175.43,175.47,175.27,175.42,127298
2023-05-30 11:15:00-04:00,175.42,175.42,175.04,175.06,228523
2023-05-30 11:20:00-04:00,175.08,175.11,174.855,174.89,411582
2023-05-30 11:25:00-04:00,174.9,175.26,174.8,175.24,301196
2023-05-30 11:30:00-04:00,175.23,175.35,175.145,175.22,186221
2023-05-30 11:35:00-04:00,175.23,175.46,175.14,175.44,138052
2023-05-30 11:40:00-04:00,175.44,175.55,175.3,175.316,171564
2023-05-30 11:45:00-04:00,175.31,175.495,175.27,175.36,118909
2023-05-30 11:50:00-04:00,175.36,175.47,175.22,175.47,143522
2023-05-30 11:55:00-04:00,175.47,175.68,175.43,175.5894,174084
2023-05-30 12:00:00-04:00,175.58,175.62,175.36,175.37,175808
2023-05-30 12:05:00-04:00,175.36,175.38,175.155,175.26,229672
2023-05-30 12:10:00-04:00,175.28,175.4,175.19,175.335,201471
2023-05-30 12:15:00-04:00,175.34,175.51,175.235,175.44,188501
2023-05-30 12:20:00-04:00,175.445,175.525,175.365,175.505,139938
2023-05-30 12:25:00-04:00,175.505,175.6,175.3009,175.43,193227
2023-05-30 12:30:00-04:00,175.44,175.46,175.33,175.41,89683
2023-05-30 12:35:00-04:00,175.4,175.54,175.195,175.22,134265
2023-05-30 12:40:00-04:00,175.23,175.23,175.0,175.04,208537
2023-05-30 12:45:00-04:00,175.03,175.2393,174.975,175.23,160833
2023-05-30 12:50:00-04:00,175.22,175.44,175.12,175.4,162156
2023-05-30 12:55:00-04:00,175.4,175.45,175.29,175.45,65674
2023-05-30 13:00:00-04:00,175.47,175.48,175.33,175.4,98289
2023-05-30 13:05:00-04:00,175.39,175.4,175.16,175.26,188626
2023-05-30 13:10:00-04:00,175.26,175.34,175.14,175.175,96217
2023-05-30 13:15:00-04:00,175.17,175.35,175.12,175.34,83911
2023-05-30 13:20:00-04:00,175.35,175.44,175.26,175.34,89035
2023-05-30 13:25:00-04:00,175.35,175.365,174.91,174.975,128601
2023-05-30 13:30:00-04:00,174.975,175.12,174.765,175.02,217954
2023-05-30 13:35:00-04:00,175.02,175.11,174.96,175.025,111144
2023-05-30 13:40:00-04:00,175.02,175.145,174.95,175.02,156568
2023-05-30 13:45:00-04:00,175.01,175.1508,174.97,175.12,178987
2023-05-30 13:50:00-04:00,175.12,175.185,174.88,174.92,148990
2023-05-30 13:55:00-04:00,174.91,174.95,174.785,174.91,150974
2023-05-30 14:00:00-04:00,174.92,174.99,174.83,174.83,102316
2023-05-30 14:05:00-04:00,174.83,174.94,174.77,174.8,132719
2023-05-30 14:10:00-04:00,174.79,174.98,174.76,174.915,123114
2023-05-30 14:15:00-04:00,174.915,175.09,174.86,175.08,105851
2023-05-30 14:20:00-04:00,175.08,175.29,175.05,175.24,168168
2023-05-30 14:25:00-04:00,175.25,175.43,175.25,175.39,164951
2023-05-30 14:30:00-04:00,175.3822,175.53,175.345,175.47,191950
2023-05-30 14:35:00-04:00,175.47,175.58,175.46,175.565,162641
2023-05-30 14:40:00-04:00,175.57,175.706,175.53,175.7,158742
2023-05-30 14:45:00-04:00,175.7,175.73,175.48,175.49,255364
2023-05-30 14:50:00-04:00,175.49,175.58,175.32,175.57,220478
2023-05-30 14:55:00-04:00,175.58,175.62,175.35,175.36,121104
2023-05-30 15:00:00-04:00,175.36,175.48,175.29,175.375,231742
2023-05-30 15:05:00-04:00,175.37,175.395,175.23,175.37,99182
2023-05-30 15:10:00-04:00,175.36,175.5,175.3,175.38,146679
2023-05-30 15:15:00-04:00,175.38,175.46,175.295,175.425,230303
2023-05-30 15:20:00-04:00,175.43,175.58,175.43,175.5,243168
2023-05-30 15:25:00-04:00,175.5,175.63,175.5,175.57,262272
2023-05-30 15:30:00-04:00,175.57,175.8,175.56,175.705,255331
2023-05-30 15:35:00-04:00,175.7,175.72,175.59,175.685,257272
2023-05-30 15:40:00-04:00,175.685,175.755,175.63,175.665,260218
2023-05-30 15:45:00-04:00,175.66,175.92,175.655,175.81,295654
2023-05-30 15:50:00-04:00,175.8,175.81,175.29,175.33,571589
2023-05-30 15:55:00-04:00,175.33,175.6,175.285,175.48,1337271
2023-05-31 09:30:00-04:00,174.69,176.01,174.49,175.09,939183
2023-05-31 09:35:00-04:00,175.08,175.26,174.84,175.26,575264
2023-05-31 09:40:00-04:00,175.24,175.27,174.91,174.97,374742
2023-05-31 09:45:00-04:00,174.97,175.1,174.061,174.08,570614
2023-05-31 09:50:00-04:00,174.07,174.46,174.01,174.118,464718
2023-05-31 09:55:00-04:00,174.12,174.44,174.035,174.34,282114
2023-05-31 10:00:00-04:00,174.35,174.39,173.88,174.005,357077
2023-05-31 10:05:00-04:00,174.0,174.06,173.595,173.62,473505
2023-05-31 10:10:00-04:00,173.62,173.71,173.31,173.56,840558
2023-05-31 10:15:00-04:00,173.56,173.59,173.34,173.385,618516
2023-05-31 10:20:00-04:00,173.38,173.47,173.24,173.27,458847
2023-05-31 10:25:00-04:00,173.27,173.3,172.87,172.995,478833
2023-05-31 10:30:00-04:00,172.995,172.995,172.76,172.79,524864
2023-05-31 10:35:00-04:00,172.79,172.975,172.64,172.83,529450
2023-05-31 10:40:00-04:00,172.82,172.87,172.68,172.815,300734
2023-05-31 10:45:00-04:00,172.8113,173.1,172.81,172.87,306831
2023-05-31 10:50:00-04:00,172.87,172.9,172.67,172.87,288931
2023-05-31 10:55:00-04:00,172.87,173.15,172.78,172.82,386901
2023-05-31 11:00:00-04:00,172.83,173.095,172.72,172.89,255266
2023-05-31 11:05:00-04:00,172.86,172.86,172.57,172.62,182495
2023-05-31 11:10:00-04:00,172.61,172.7,172.5101,172.535,347646
2023-05-31 11:15:00-04:00,172.54,172.63,172.51,172.575,332796
2023-05-31 11:20:00-04:00,172.57,172.77,172.56,172.66,295759
2023-05-31 11:25:00-04:00,172.66,172.81,172.42,172.43,199929
